sizes,executionTimes
5,0.0
10,0.0
50,0.3332376480102539
100,0.19323031107584634
500,5.477158228556315
1000,21.62746588389079
5000,741.4000511169434
10000,2417.5769249598184
50000,74219.31451956432
100000,384407.1135044098
